Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
14,819,765,8252830,11516637,0.8119194381769707,126.2565296545594
7,235,147,166708,555145,0.08703924669684128,71.91753457319751
18,1163,288,1753066,8743372,0.19678984545608777,90.26679227909294
24,576,1870,81569410,585807022,8.162136264961541,431.09979918875706
4,1128,971,3937415,39137768,0.2578318134003298,69.94358192838864
19,1751,843,14292232,80655579,1.0741196332546257,171.75211177893624
20,707,1741,58873666,359777828,5.00016736234276,336.4905542351896
16,1852,459,4022227,32399446,0.4016797094672173,97.97326018295635
4,1928,38,78138,300762,0.0470741098271866,91.47288307276929
7,541,1110,8011990,69339244,0.6421409229590225,83.87674632728927
19,1116,904,15744978,127519105,1.6522963762735432,158.15100699672388
4,840,1198,5328714,52734044,0.40450697397419044,130.91291685149565
5,509,1937,16022874,53252642,1.1617265632761973,156.24808723858465
16,1525,947,14920942,79609174,1.2750813025517935,153.2168291585853
11,705,1425,21340810,211949502,2.015799060848585,126.9471775178089
15,1401,177,691018,5713426,0.16286768886378686,100.44604598129551
10,1583,1766,30899712,273568081,2.7326557067049952,179.71444181423843
21,239,1502,45525630,274172874,3.645137130157259,272.2305173590293
14,1113,475,3473210,21273009,0.31432607429387865,70.39045019823665
2,532,1655,3639355,7745630,0.18893158979338623,94.26294375517544
20,1162,949,18242637,117185230,1.4271392106790355,119.35005818665357
12,704,1712,33483306,318453963,2.3485226475354075,218.43442036457296
24,1058,783,14956093,126115436,1.3472519456646723,132.03381045241824
19,414,246,1198276,9804659,0.2636090751563969,79.94608843048796
24,486,1675,65400385,478539531,5.651162439776894,323.55571021816735
6,2027,1560,15355090,29171211,1.5713800139762515,156.34297265665163
11,1026,229,764183,4406914,0.18290989222251028,82.60324711951385
12,1918,313,1684889,16844002,0.20901330920360875,61.49020996686956
18,1098,920,15424730,79665040,1.3230952891900813,131.41901355481096
9,289,1475,17859310,59880756,1.3216553378263707,143.76497443434786
20,1783,1173,28269310,58813880,2.81834630776997,170.03219922644612
22,681,1259,34184378,39413486,2.6549918835945507,202.7447256181735
20,311,155,509340,3233968,0.2465729555724501,64.69675489448527
17,789,1143,21835882,37470510,1.6069261381757614,163.1394518638686
8,184,1652,19437442,111342269,1.9427156296490649,118.2658395325744
21,207,1361,37370348,193881780,4.062086344300556,173.66238547295933
18,624,1868,60538154,210559810,8.741290366375463,250.88639239959628
6,332,1328,9280074,27764699,0.7874080786478305,133.1819717661589
23,350,188,849582,3552952,0.27460380393987116,79.9992992152416
23,1021,603,8634970,17203460,0.6850643206724921,102.08005388097143
10,1756,433,2456419,12964471,0.27967018287068124,96.78022877616775
22,1705,289,2255944,5378271,0.30949121591193557,68.8859016041651
13,1503,90,234550,1832671,0.09199873458992396,51.81289341950047
21,205,1760,62367370,211294058,5.140082733996706,345.7262602091351
24,2013,574,8752936,67803686,1.000717697088258,110.68452467440947
1,1116,850,957960,1909262,0.07701247764683967,73.77405163378255
6,1418,587,2564613,23039552,0.17266838812751859,79.63626342884196
15,916,504,4030498,6523685,0.38744041230122667,90.23209791559482
17,1245,1814,54956954,82828819,4.858096624204301,274.2553475339821
16,1439,239,1206960,3636494,0.222386136515045,81.47370941914276
5,826,1103,5794069,57030221,0.43319288051796145,114.5694819689166
19,1776,391,3457623,27216789,0.3490854526697414,65.23812370037766
21,1616,1087,25421679,200680120,2.481932203365882,172.75502150867004
5,414,718,2370128,13352755,0.13527328738518865,67.7472234396012
6,223,284,471166,2174161,0.09664406920268491,89.07799601038488
19,2019,283,2021196,6119185,0.3002254295160395,92.98376814445781
22,1642,512,6362122,29694341,0.6925749760810104,112.61040643493361
2,1031,1053,2207098,14410276,0.12260595506207604,75.0426837429848
12,711,1789,36517078,301430638,2.7889175674167563,215.67840973478118
17,480,1024,17296394,44925747,1.5979945043409358,174.9753987804229
14,230,1822,43618690,116367216,3.716303529628133,220.5322129701143
4,1018,497,1253941,1799784,0.0912014511178297,86.17273888747413
5,1876,34,68928,455502,0.056117502309112895,84.40131387378739
23,884,619,8997175,73792830,0.8691406347119611,97.06198843757262
10,1582,191,634321,4239544,0.1442172716183717,84.28276787329877
22,1956,1951,83813019,645903608,9.447926829703569,370.19042639891927
9,1877,784,6403722,39030134,1.4053835043162435,122.69886858846937
1,323,985,329000,1394706,0.05365456735419828,77.24240837990402
7,893,121,197966,1403072,0.07400683586247997,64.22887592422234
19,1314,285,1844815,3422147,0.29191037103333756,79.83580708623148
17,1890,144,607834,716159,0.17280729275844486,88.04166133508753
16,1743,125,455510,2621069,0.1184125541314974,99.53806532089065
10,1576,1833,33164479,105211358,2.6714609557760864,179.22057887729318
17,710,198,773200,6091883,0.1961096714668731,66.58025417307107
6,1268,1943,21371067,198658362,1.796363808814263,148.12218117346225
13,670,940,11254630,81139311,0.9462465299602485,149.22028315519967
19,1383,698,9755258,10209135,0.9801256051590893,102.16848836272258
6,239,980,5051910,8498098,0.39150521942539174,106.66605376108767
1,1229,1702,2110490,15464780,0.13803485109432742,106.57547750942321
19,1028,174,728896,2353802,0.2218768716240932,53.780393313080566
5,400,1325,7572385,61967109,0.5509060322230951,106.86448534441816
8,1498,1767,24534805,237435760,1.877443898200026,155.02843597005048
12,884,514,3371850,12990797,0.3473630936526482,67.04553739116625
5,909,715,2705570,18120620,0.19600235754765755,90.28413993890562
2,1265,715,1424290,6296607,0.06200064057867968,75.35097853965473
21,1976,538,6868656,19867884,0.6242434436970695,82.9124766014889
12,482,129,248077,2412472,0.14597815442025175,93.167181956076
23,490,343,2767677,16643725,0.3593884584641616,108.29769945947183
9,402,1131,10709449,74164976,0.7248808499777011,110.7331409613498
4,165,831,2220442,13251733,0.18772016232629188,112.87426348061334
18,1012,587,6468163,8080624,0.6740764496427285,97.83402896856965
7,252,867,4743367,21968183,0.34528850637792613,93.64818306859343
22,1852,1380,42592330,420705700,5.330166033982903,267.50202586274486
8,1730,1789,25530829,91965397,2.0705444460809623,165.006322210018
24,1862,1891,85830609,192247868,8.071781711819664,363.97483354106106
15,528,1135,18662815,120143050,1.710627731959663,123.80692606531498
7,1936,1026,8319844,56481340,0.7424563070251577,126.13214249190445
23,913,584,8055706,73770776,0.897791385343027,93.277364172495
4,319,116,79006,437961,0.06159068478300466,58.71182280122563
14,843,1208,20017778,25741712,1.6803710591552499,129.00969427040016
16,699,645,6708010,25843628,0.5774581381362882,102.59231379661679
5,112,626,1647016,3112036,0.16323458585532116,96.81728086440346
20,852,1564,47855282,196117914,4.509479039581765,286.67548770190103
5,1309,945,4823290,38623444,0.3423176749826385,110.65544009945344
13,1761,46,107466,729004,0.10684999305406316,75.56128999678894
14,694,1512,30805498,182697056,2.604659980901324,193.60728504330677
19,512,1093,22095005,219924431,2.041126076811376,186.20248113979616
23,565,1085,26547790,192937350,2.5219345685886068,179.66387106623526
15,674,1450,30448560,197896225,2.3070640555288815,181.73458160167908
20,1829,1858,69045148,337614724,5.7402971060679775,345.7048938621666
2,1119,778,1485212,12027172,0.06850715929761567,70.37343741440961
13,163,384,1840906,17125226,0.19216326736380854,79.00290648002611
6,1375,1536,13933066,103872173,1.295973678617533,106.46795548914969
10,1340,1783,31036691,188039159,2.3173999153580658,160.92170653592842
9,1554,243,854641,5119163,0.15787709284514273,81.83281855888607
14,831,969,13034998,19461447,1.211127515408576,104.50352229900791
16,1120,1762,48588922,311562916,4.09433965048775,277.2407284476159
19,636,1293,30953137,221362542,3.241049921025807,206.4458396871239
4,775,783,2457064,4137997,0.18354584597677756,65.16005525561827
4,188,1362,5840266,23162982,0.41901773625819216,118.91157042354493
7,1453,1360,13096810,21723759,1.022613246211856,121.41930135201693
3,488,181,156213,345855,0.06799590612328112,67.72790618856581
8,1831,2002,31757736,268392478,3.582972312707884,211.12311331820123
13,969,1785,40005430,109505252,3.9480370299708825,207.0860247664399
10,2036,1974,39128638,326948363,3.4229047026317803,245.66734411449153
11,899,1812,34500490,327463907,3.2283404835301006,214.98943835017081
4,482,1351,6145709,36203356,0.47714101921245544,78.03286006554046
2,1397,486,920980,1809871,0.08444441100344138,81.24287235058374
5,884,1384,8906050,40783923,0.6181105357902904,129.50645095268237
19,788,1053,20818873,54077971,2.4799536110753593,187.9551003015944
18,635,1809,56831554,435621282,3.9313136699668703,323.3834759986036
17,369,910,13609970,99622553,1.1361227047153895,129.04488068749467
22,904,340,2745850,11293900,0.38144050072999824,101.03191062454782
10,1685,496,3059834,19458867,0.18991577476761565,73.82550346226388
19,2025,1767,59830630,183585556,4.466432686185772,288.5439543484163
17,835,1929,61199464,516054135,6.843163428329476,350.44912433299226
18,1907,659,8657952,82716888,0.9055344034497118,118.28333774565506
19,365,1452,38521570,254650143,3.2987893236120347,255.60100817950232
16,1229,1311,27426130,99604206,2.4285573598004513,213.21345720757856
13,290,1250,19141260,179402102,2.180615838125365,141.18788994976444
23,278,965,20787075,57534088,2.1303735100755894,182.0777162421589
17,291,1410,32257990,36714780,2.501787126751408,237.39013082296302
19,1184,48,99706,504298,0.19490046282555584,59.864117004423214
19,1519,228,1288666,7862442,0.2228463252164389,70.39646419741759
14,1335,748,8290094,19001923,0.8056160629976814,88.74675093720124
1,1957,683,1344154,6655218,0.10668333148515055,75.4871919546246
2,327,1575,3014560,25561706,0.2583276525683111,75.22950839565506
11,1332,302,1320656,5243811,0.2225862808843335,61.999214214761984
16,1824,1977,62285395,406715874,4.7613702223420455,327.89673626118616
18,922,1989,69143617,181780394,7.062644770493397,347.7146504322831
14,947,1179,19215352,76276898,1.6264269958728677,147.5428478887207
19,898,1470,40258900,65385129,3.285312341115258,242.26555279000019
20,788,903,16231435,131613313,1.6310056898981977,135.94403152129868
20,1893,451,4731902,44407811,0.6340774187746703,60.70660728972163
7,1327,684,3726442,32122556,0.26703865370098634,74.49668760619359
12,550,1889,40332049,289438003,3.719069372723446,249.82643608412394
17,951,1021,17677604,126303358,2.165605168753735,111.7064401542451
3,1628,806,2621928,12157589,0.18149199702796015,91.42509546250344
9,672,480,2174890,2255469,0.20093342812804604,114.31036784738845
16,1662,1003,16783209,137071770,1.7512605860024626,108.67256150098653
14,185,907,10884010,85213228,0.8300662342684579,148.17422006097047
16,322,45,46045,50754,0.12169077072378635,73.6764428879391
2,1070,1781,5099013,8694132,0.2888560310289243,104.14655669978077
7,664,1766,19915192,82754809,1.4454111753523387,157.95269570141622
20,361,1144,25313298,39699867,2.125579732900286,168.20463709584163
13,185,1100,14748810,52531104,1.2667261272115222,118.89690707843418
22,256,230,1177150,10619347,0.23849900010947206,68.7788758113101
7,1351,679,3695128,20914096,0.27257435668313246,85.60776072348412
24,1292,260,1899570,3813774,0.26335401387939017,70.6100780635743
9,1971,193,682072,4258409,0.10456480680740063,82.86278926388736
18,1030,497,4724989,43377076,0.3798443848044978,65.18904919390451
7,2034,2037,29074111,280711392,3.945982987353298,201.6215862983816
19,1683,272,1797386,6721587,0.2782856114121988,54.28061773729639
18,1592,1945,67462335,421381326,5.6376135880798905,337.45310830678045
7,549,2009,25353590,106714176,6.257964370392994,179.66794911898705
15,193,2018,57452470,112620241,7.955353000997195,245.85551138558134
1,766,1040,808090,4584154,0.08776974045915407,66.21809771046095
11,2040,1139,15320699,31970113,1.1105332775186583,127.71605846289278
19,1687,1274,31401562,169939890,2.445422006849038,183.82520459007063
8,1834,507,2738317,23681417,0.18123530007492786,87.30119534559034
12,1686,62,148190,1153259,0.1278248935811399,68.35158907633073
24,864,1201,34253731,105716564,3.4742823554368174,223.3151613576659
12,996,1642,31329370,83595054,5.4512723582492,193.54217571868946
23,740,1762,69664204,106240266,7.618431298096104,336.4484775681055
13,1743,449,3212156,6778944,0.3932743014611849,69.63042883493318
20,1722,1703,58087637,92028432,8.044465831435058,287.03799664506244
1,1307,1989,2621512,9725656,0.16914756356771196,61.20475612943773
6,1136,671,3024207,18790998,0.31207040865419583,98.7078242304124
19,716,1080,21799810,217460160,2.190131468315219,183.27262522987056
22,723,1376,40799786,378052402,4.8187702910243875,199.79039298121918
4,167,2012,12508614,44260422,1.683717157115028,106.79301020700616
20,1202,1335,35507005,72938627,9.045911867823758,224.5358357568318
7,1064,1592,16927746,162494660,2.416074702279636,110.13754252370836
16,1668,419,3343211,19744895,0.5606482175068617,92.0020660527572
13,909,353,1824314,14548743,0.4829692684732998,60.30833893000666
10,387,320,1051850,1514521,0.13200182891960974,66.03318929703954
11,429,598,3845150,15846024,0.4300310396903679,74.62939359877579
16,1606,656,7525642,17379173,0.9564904514270879,103.33084448764419
14,1607,2025,56610910,132134179,6.713665559777678,290.5361943492832
11,1851,637,5250164,51725367,0.5778245237989657,99.75392400097034
4,1901,968,4664802,19848413,1.807117921574559,80.85653148936055
22,957,940,19485270,178260876,2.0077996553258908,142.9005128408901
20,1462,1589,50344297,230469903,4.993306509142537,252.50046445681343
17,1287,2027,68403152,553791107,7.125813386254137,357.30860945922814
4,404,743,1966731,11004610,0.19619427253438207,93.81839857707095
11,1385,1240,17119450,66460280,1.369995974774191,181.15391642445823
9,63,1922,29710286,265715713,3.4442452012569693,184.41181923266117
21,682,1337,36704671,169923443,5.137998506126616,230.41256842447007
19,267,1442,37855394,43524794,5.479244620495714,247.6843768859198
18,1792,1105,22768535,207526208,4.450893247811893,163.51579199408667
1,1267,1373,1754704,9694137,0.21159042349443288,79.46854380698403
19,724,1076,21650206,90549717,2.4555936739047644,151.6702689187392
3,1358,1002,3381760,3814579,0.2621973443880651,74.32414860180603
3,629,1743,7195114,58681094,0.840539445428097,84.92954241040165
2,347,1780,3807430,28293594,0.3269903540246422,60.026556385669174
4,412,1847,11021059,32998938,1.2219730346303976,117.74827900647003
16,1510,631,6941641,19747448,0.9406609212741225,114.90447488163868
20,328,1285,31833315,134148125,3.883224950488875,156.59851201009678
10,1592,1709,29041047,154984024,3.259452583434983,161.51079241661947
24,1856,809,16582083,25424351,2.0855452667611813,119.74722830337662
21,1717,1722,62315746,361199533,4.954009755078378,306.5291044278446
22,854,1086,25729522,63513255,2.5151224810505615,166.31943183897755
4,1494,1516,9180906,46719632,0.7887956955044153,88.1874544835895
17,604,1882,57858336,74109872,4.152478624709159,329.54660897312095
7,1583,903,6337264,49363149,0.4381496701457612,99.80449426854415
12,175,1873,38958410,89986061,6.554056548998455,266.5703145620392
10,157,1537,21533380,66168604,2.7109708777520627,153.05875589739432
16,741,1190,22154240,215608749,1.544124582326131,151.64832176817464
6,2035,891,5796856,22734255,0.4040753413735898,75.17174565518125
1,1794,717,1294195,3377424,0.05955403917472944,78.00106881050012
8,884,1648,20497834,103289593,1.6117362411646237,193.767193895645
16,529,1603,39433810,283002027,2.988257733730888,237.1489014288548
10,1706,1298,17403594,88271264,1.7886194261849506,170.94306356131727
14,1448,1457,29741751,153052246,2.779663238108731,213.16707298459855
1,1502,1664,2517642,23682501,0.14008233119745042,62.800523358129986
11,1092,1368,20236834,160168473,2.2492935786080746,161.06828469485384
20,124,340,2248770,16560135,0.3738112701736554,103.72020927479434
22,1734,1326,39265522,144879566,3.261268952793919,199.22680249435766
24,729,711,12169486,51118445,0.9851962322788949,107.4556411114744
19,1064,499,5027435,25511926,0.52843269484757,64.35424431895632
3,844,102,108232,909112,0.04740148406934045,82.52109181644431
23,1211,1185,32367100,81688178,3.005651537255405,183.85409284917472
19,440,670,8394440,12520672,0.8398535625475516,109.29912977141886
15,1591,1054,17256098,63071167,1.6805056546024149,158.17509359864263
16,1112,1068,18324754,160462938,1.7216030178042907,160.77592340366422
15,1438,136,457922,4055936,0.15325567579030205,82.82242272544347
16,356,1469,32930583,233382776,2.387474664143284,197.9943585672665
15,770,716,7746414,69791061,0.7098834201204492,91.81899167727191
1,625,37,23542,218144,0.038090014389583676,64.47445802256107
9,1001,523,2721702,18747493,0.20080353479717017,67.29191663803131
22,1063,280,1953010,9099781,0.2744639340651689,58.50719815732591
20,1585,1657,54843396,190769395,4.421974674717392,268.1209851969084
19,1697,1257,30610474,215933183,2.314266589108848,197.32932348576054
15,719,432,2934154,4492734,0.224259310854118,88.70997142600278
3,191,2036,8705946,78718854,1.1861828599013315,129.78353879738614
3,1564,1972,10887422,54028089,0.7541598478125396,107.8423192653319
10,76,1153,12075379,53122408,1.1035474349551821,152.73799743519078
4,730,407,799765,6466420,0.09400302014659627,65.55240406321167
13,1633,1916,47225578,347890232,4.623041797851227,274.8630418423753
13,1356,2019,51700543,331577933,5.146364393194575,267.4137541904224
19,1115,1715,54904020,225769157,5.355295897007664,291.0159767850347
11,1552,79,186687,854244,0.12653357132359713,61.78214734785107
5,126,1657,11216243,83969402,1.0883358404082693,118.62528514127338
13,2007,1364,25094882,239627459,2.431511620918106,189.64417259351754
23,1626,893,19025375,64595560,2.640547101891253,155.30819784681609
14,1066,1584,34344298,44473944,3.0558393665657113,200.42179573872096
23,1116,1223,34311275,233809596,3.703549060854641,219.0370494363246
18,1712,938,16589478,23817971,1.5330833430650104,174.35624931172006
12,1802,452,3071802,27816885,0.37999500416977133,72.16403514881243
11,1201,1589,27190978,184429298,2.0683256909880914,168.82933777802262
18,305,1774,54091044,478094455,4.938881894162249,261.19568334409803
18,1115,1208,26188242,223819108,2.4262221166797917,166.18148031662895
10,1068,499,2783931,7456567,0.31174332937687393,103.10262675982281
13,351,274,1003398,3394765,0.22445082457989993,61.859873075782936
3,130,1900,7491710,18134905,0.5019347882891875,91.5998231934281
22,1234,1727,64819501,494054010,6.57647705988496,335.62428962987235
17,282,429,3077227,13744058,0.3861453067134383,86.29348915891008
5,1023,486,1449262,9197138,0.119039873951526,97.96763171402323
17,86,1688,45780258,331704444,4.719208728999332,276.78961630923646
10,1914,494,3151730,30412271,0.3887013945776248,121.06797540494837
13,1646,1834,43423628,84252872,3.7954613920015343,269.83125573187505
7,1489,1275,11673910,98708072,0.9433592538533735,97.4024122159278
24,1118,396,4062970,39795913,0.4654896513626155,99.61272006497639
10,728,116,207882,473999,0.10645516459648945,101.23888878771291
19,1570,898,15951184,116559544,1.4734143993652982,157.74206850685468
14,930,1091,16514477,94176282,1.1811547270862364,126.03864906573482
14,952,121,308439,2032100,0.12267157570215513,80.36068899016671
12,85,654,4774864,25375044,0.5415634975512863,95.23002858993311
11,1758,1539,26423101,128276891,3.1076287522303176,155.0117524780098
18,1067,84,211942,1035338,0.14379723591271998,43.74478332079764
20,1793,1489,44839756,261660058,3.703347657204695,279.35435794269597
10,808,1132,12470122,29947154,1.1124250152764381,144.87417989492434
22,1842,1248,35046346,260491202,3.3937676905306136,254.71860391241165
1,1008,418,425952,3023315,0.05084196917298793,73.32608710838853
16,1727,1522,37415336,198258421,3.829134745865725,181.76278025530848
19,582,193,788415,4405999,0.24629884822440815,53.3469403963998
5,2014,341,1157023,1179710,0.10189974685278183,67.1948428706231
11,1223,887,8971128,16035295,0.6781727426409638,104.00398024704263
19,1765,1157,26171350,213936674,2.4930002402759697,199.5728863161766
23,1629,272,2079722,4577033,0.2714329315268373,66.09362998991558
17,1423,1458,36126334,248621363,3.012418081556649,257.1564004057211
1,100,1125,124885,1006835,0.030475165920909493,57.07970206552063
18,1194,852,13381522,85179611,1.3754898628096648,108.2427404311975
19,735,956,17181242,143862781,1.4855835278810823,133.78697162149766
2,1017,1117,2397092,22484963,0.1748099784642788,57.30764840644157
12,1505,188,675870,4615589,0.17402664578548874,73.60773805405671
3,929,986,2873214,27388710,0.15928837311726607,85.25119837253892
23,91,918,18653770,45242859,2.6772257331828153,148.25735951200642
12,386,1764,34948378,273493785,2.9469600372203546,214.4197133110979
3,1222,1089,3716767,23013752,0.31767526237755317,95.19307930506348
18,1987,200,1083010,6817800,0.27528629638181346,62.17216789403319
20,1127,101,310686,2436492,0.149548890329432,62.78086885279276
10,52,1785,28804555,148498330,6.7483354008637715,166.638366809776
23,267,1571,54768212,105002606,5.364525295848319,271.6127773288395
13,1505,726,7434250,37905528,0.712660512987151,124.3900604446634
22,699,226,1237812,8135897,0.24920660946056022,57.24682739456063
8,917,815,5411610,25076906,0.44415137131781907,73.41720296611355
14,1687,1722,41495044,348577300,4.498805692344477,246.70719538595407
18,918,1643,47444921,394381378,5.497299059659569,210.12700780072998
17,1498,1823,55953349,197833589,6.192186423385599,242.74701850926962
14,894,2000,53836010,199101007,5.583293561676551,330.18766531775196
14,279,47,42968,346664,0.1671810415027571,68.11249216421437
11,549,935,9275210,73740690,0.9371262781328618,130.71018202209117
12,1640,1839,40257559,233606781,3.836471615751492,209.2870034825289
13,661,1527,29025226,137411983,3.1329368972527223,189.36551491604985
19,593,742,10371686,38048813,0.8741938432953639,102.63520032920806
2,575,895,1326400,9430334,0.12019189182925079,76.87974809834172
24,1168,1694,68037826,377973491,8.129157318296665,291.6418935402609
5,1235,1012,5361586,39590954,0.55121220156984,94.2832204975285
3,701,1703,7016370,53616975,0.8588389066685795,86.88018289646551
24,414,1475,50700185,395948035,4.970675169836896,324.4232878102409
15,507,503,3809732,11958366,0.4754135954019025,88.12497215818878
14,1623,1130,18460820,151004573,2.111579350712976,180.57586382889514
5,116,1467,8800543,9054146,0.6036677561278679,87.54633639614877
1,39,1732,86610,231691,0.06698740364277424,92.98363291363614
19,85,172,552130,4960258,0.20346133187664714,81.57416520994097
2,412,1505,2903155,15306677,0.1827607682044553,97.93151777326905
13,1132,827,9162343,84756528,0.7765187628361903,124.32698168315679
21,1165,1658,56962258,166245688,5.908994224806908,336.812456406744
11,1795,1001,11837836,92252442,1.2565923855384515,137.36015457576246
20,1139,1103,24404988,91424583,2.2889649748890264,150.8328847988181
20,1713,1145,26905220,169921306,5.502673055243397,163.5554824927787
8,1347,937,7424798,48493263,0.8806589034248657,87.13749799963537
6,1447,736,3785258,24653002,0.46666144858895675,79.78743755243788
9,535,1785,26478700,40237242,2.954218044847788,177.28328622726823
14,228,519,3632491,13444435,0.6105648496010246,111.11549688227393
8,1102,1745,23269585,142486504,1.9772483644242553,146.8603332137743
12,195,1103,13622060,65244298,1.038507068330551,129.74309316249025
23,948,1811,73930463,369940474,6.424049292640465,420.70372833727123
17,267,37,32792,102648,0.1360019056994751,73.6723533342557
7,1267,2021,27101620,70047508,3.3925912658560913,178.65520267248783
10,140,855,6716035,42306569,0.5003589242927492,92.60359948444452
5,1577,592,2344330,17822536,0.2028651186378486,81.58975607530601
16,863,1436,32208054,289130733,2.6105441000043035,224.54793472658548
16,161,1999,60313838,178874387,8.542060259300278,341.2822020290017
9,132,1849,27629617,37218795,3.1567298277662936,201.32933498937777
16,349,217,787720,4826060,0.22799242018321156,67.03941238196194
24,613,383,3621658,32937561,0.4904544986305798,69.50878280487824
10,1714,1396,19960018,22539641,1.7896311705871804,179.07198259171653
7,2014,528,2745082,21561310,0.22762644614683336,97.63990917135635
6,944,686,3011550,16736004,0.2561850653627968,74.08885831679864
17,322,388,2544126,10988917,0.33026780113860227,65.50566713239289
15,771,1459,30962908,51172689,2.9664787254469775,176.31093893134164
20,1887,379,3455732,18568464,0.41452938326633143,75.5169984864454
11,1804,1106,14250820,18802977,1.0607144753080375,118.68456219242901
20,1592,539,6394167,40602454,0.7217901188953659,86.30436450704106
9,289,860,6181690,27186202,0.5269017472870302,79.06205500389933
22,1346,822,15322090,34515302,1.4187610950390064,107.88493528921022
4,1622,1035,4906945,47979396,0.35021439082890227,98.34957176289504
13,1901,441,3182266,31134315,0.30765640325897603,114.71191778193432
17,650,1137,21454063,100230982,2.0397055895374296,156.48576404634014
14,1041,1671,38078758,68494576,3.1536081298011265,205.46795512114392
10,403,760,5519890,42720135,0.6562304240436292,120.63659018674551
2,890,271,317893,2051948,0.062450497583756086,56.21369727656838
18,1077,334,2265532,10770604,0.3347371294699795,123.14173516320815
19,1835,1859,65671044,80168792,6.038090626143233,343.1796965771171
11,1924,1974,42806200,375941626,5.14572369533569,254.35344881668755
8,971,1269,12527578,82884508,1.4654440840379348,100.87913947481233
17,1890,1404,34230934,311832334,3.1820094044993694,231.1843431188443
13,1220,1428,26245222,183898830,2.516276143238019,139.99447920418766
17,1458,1313,29533319,281296465,2.80723459977731,193.69444074769413
15,1143,815,10251080,95738211,1.2377957879941266,107.820519795521
9,2024,185,651765,4522371,0.17306437338028619,101.6974675510877
14,817,581,4876924,26712240,0.47526669580270053,87.3675381548835
13,245,1922,44844114,330626908,5.303046309734586,255.62853762275654
3,556,325,396185,1877826,0.09502561647595559,55.72280130055501
21,1469,35,77010,547252,0.19660644213816456,75.77645076106069
20,284,447,3936739,34606483,0.6883135422676403,90.46126703980988
16,1043,1155,21245080,120169234,2.102963748863032,178.42650126022366
12,1741,1119,15746578,90143894,2.5249566388561493,154.90078493272816
7,628,1289,10800541,53115862,0.851079072482609,127.24855833631325
21,269,969,19069930,176411577,1.9510424255993426,128.98676946832288
24,1905,429,5064784,13369436,0.6665193261704321,110.90089929969498
8,1693,773,5505316,41976221,0.40259061228254955,75.31108418728473
9,400,799,5441999,19838308,0.45690679731489736,109.06679564748082
5,1733,532,2062042,12881641,0.20109590165771232,56.47375429154386
20,1820,1148,27163986,59764068,2.6006446828522094,169.2144839392637
13,1531,1694,37068118,155403243,3.549903751323799,224.72441383304965
17,1887,71,216560,527593,0.16328038983979487,55.539831102440104
16,1772,1552,38921066,107138731,3.3228341490491884,220.85368700492614
7,987,572,2537402,21792823,0.2501408848042738,115.80475382518777
4,357,1419,6567142,44875870,0.4672035491750543,93.12149175569026
3,598,1404,4800286,43694580,0.32659340133316267,64.16367311314016
18,1347,1945,66985810,156419354,6.349169133169468,319.29169733387556
22,1624,280,2110090,20876973,0.35227295339333864,79.24370060790599
9,559,1831,27878816,96728141,2.293465207442655,220.03901090739723
19,1770,266,1752152,12725099,0.326216736362038,70.92103763484604
23,1217,473,5513298,9502890,0.635138531754543,92.64495694928587
4,500,845,2576415,23066268,0.19114593132723678,71.34987572372744
22,2009,687,11313526,35425124,1.0891733056198034,92.96838744791161
15,603,91,173092,822370,0.11662261903659144,66.6303179688422
4,1074,1542,8810998,57416655,0.6720277769922868,121.26625627921757
7,1291,210,539290,1368388,0.08130323943481349,82.1664563604134
18,172,1313,29570083,137314522,2.495770515089802,192.77761895223512
4,1465,1410,8049700,49185232,0.6510594998689443,131.84998957469466
5,1871,1357,9925108,69483707,0.724542649098921,99.94389832417009
4,1294,1896,13264426,26076656,1.0500703255090102,143.82680793699805
6,1446,1996,22838242,159404143,2.0172859253994555,166.0026596604933
1,1007,563,573144,3351390,0.06379435427317166,90.42559928299819
8,872,1141,10128667,46823418,0.7646219573862078,98.07663233340878
16,1947,1144,21888162,26092849,2.1572389389322115,148.74306502583437
16,1050,1841,52820141,498670571,5.752356963784041,265.22685380277045
23,1382,1312,39726058,159630773,3.64778941790921,250.19093383419997
24,1769,896,20080266,29765217,1.477043256208672,151.66289176223282
3,618,1478,5301596,16489206,0.3931947661594554,109.55347487483733
16,458,706,7818254,10765673,1.0874729831665269,98.29538380068793
14,1504,617,5891743,42394186,0.48042295679084696,112.46232493451262
2,639,62,44216,132263,0.04027982775297079,71.94326606135444
3,1914,1457,7053347,21938401,0.5174058283640756,115.51468226439913
19,1383,750,11184010,77600848,0.9370956820832912,89.17494336085028
2,2005,2016,8130538,58082050,1.9238232253967507,100.27578539849472
1,1416,102,145564,1026078,0.029051844502384534,79.23938919671662
3,364,2034,9041140,68379364,1.0787066911235337,121.02801734149969
18,1844,773,11605059,43909421,1.671965820160105,123.61921070071664
16,1092,783,10071739,63969241,2.2195550820065075,125.24594358176357
7,695,1787,20432568,26562279,2.605770766693211,163.25073837130972
5,459,1635,11467900,21034763,2.5069772428526047,95.53014560507422
4,1953,1708,12111438,40678224,0.9231667902665861,125.15576837313543
24,746,501,6163813,45495093,0.8348748944452833,117.68219647558305
12,1444,1211,17907067,44738089,1.384053350853425,124.33525559149608
2,410,1290,2208490,4560403,0.1745267882795497,54.843959874333294
