Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
8,1017,1870,26413760,26413760,2.05501993126461,217.1505732567066
2,1292,634,1228702,1228702,0.10085341965003201,10.72509970676505
11,1665,157,511202,511202,0.11647585948454123,5.187213586182576
16,1223,901,13302374,13302374,1.1377052065823987,134.37846623667608
18,1394,1998,70705234,70705234,9.670475054252133,717.7101333706146
19,179,490,4423730,4423730,0.4668942493594063,38.1717065370662
8,2043,1253,13572506,13572506,0.8713791774339701,145.42328135970024
17,283,506,4253446,4253446,0.2960929214448844,43.297553393336784
10,1119,420,2065990,2065990,0.2382560332919316,22.30448835797911
2,2041,1028,3167278,3167278,0.174827990629273,29.75382576109829
6,1545,941,5896316,5896316,0.33389036252777227,58.87753896296717
23,57,1447,46194038,46194038,4.106745719563507,491.75222385905334
19,1103,1681,52766600,52766600,4.866382356259999,483.3619924752564
14,1800,624,6200074,6200074,0.5087625182805813,60.51806162341208
23,98,530,6249240,6249240,0.5537058390071062,58.347169963213794
20,270,242,1185326,1185326,0.21543750435045506,11.644652968062937
18,1581,1483,39774070,39774070,3.083606941279184,338.10235585023753
15,1529,1354,27770550,27770550,3.2054776631203263,277.4077723980736
16,945,1794,50018524,50018524,4.2921876652778606,490.5185219811817
14,1670,488,3922554,3922554,0.3417189050808409,36.383325446881535
14,825,1193,19515104,19515104,1.7961800643190484,181.48706435431257
13,83,1172,16607250,16607250,1.6183678498494094,138.05068827339315
4,1223,1562,9251736,9251736,0.5311310908126067,98.32832415174101
2,1348,635,1266835,1266835,0.09323758122583937,12.982015328115052
14,100,499,3298899,3298899,0.2797549154472222,35.15662466587692
10,1861,140,439750,439750,0.08670951178900455,3.7968534537532252
1,1198,1806,2183464,2183464,0.0948780411464302,22.505114921237094
20,1000,134,479194,479194,0.14715958141695054,4.8122120213739175
16,214,1015,15696985,15696985,1.668998472821377,160.15316073967765
21,1749,659,9858650,9858650,0.8392316657448194,97.50162959680418
5,2003,1375,10337260,10337260,0.7176683248225938,85.54004137384669
13,1128,2017,51141045,51141045,5.280618125697517,512.4156533714327
7,684,898,5467932,5467932,0.37458619057707787,57.97035048215053
17,1208,853,12695209,12695209,2.321859573734757,130.75081334066442
21,661,557,6590434,6590434,0.582678809966986,54.554237828890614
4,1033,1095,4743550,4743550,0.2949408783434757,39.402022857673565
10,410,1075,10862885,10862885,0.7867151211397231,94.9782159226063
1,795,1486,1197726,1197726,0.06782834036296828,10.993658848927424
14,824,1344,24622090,24622090,2.064475484083299,239.55931957612478
18,1377,329,2302352,2302352,0.3597848642290419,23.034628554818678
2,502,364,319602,319602,0.03992308264947618,3.044617470072849
18,1681,698,9475360,9475360,0.8253763310436562,93.20462441424964
9,286,1353,15057547,15057547,1.1045165321536208,130.70161242831028
19,1730,705,10186555,10186555,0.8176538094302688,101.54702997507395
18,1719,1111,22924384,22924384,1.8719951766939025,209.31262449483785
17,1213,1262,27047194,27047194,1.9758318954598348,246.50717242141272
5,839,1495,10216840,10216840,0.6710214743881171,111.7547749181155
7,1809,1850,23913110,23913110,1.8881963232665246,226.36470055761362
19,945,1639,49950174,49950174,4.754587540193121,424.38607978392133
10,458,233,599985,599985,0.11870660307568202,6.468896153806248
17,1974,1988,67212302,67212302,5.70239970420408,618.2540168178853
20,478,1858,66534990,66534990,6.541551974768196,722.168917950652
20,1592,268,1799362,1799362,0.25474644463451446,18.10441935434742
5,1141,323,790714,790714,0.09967422033759363,8.28489700167376
19,587,1142,24178434,24178434,1.814385710239585,228.8038622030774
3,1857,1206,5164102,5164102,0.3215116491580438,48.12061360159896
2,1681,764,1877158,1877158,0.10970844078873346,19.337224223992155
6,1865,320,1113930,1113930,0.09011044150130315,11.162553207125757
23,926,908,19008990,19008990,1.9227660242192737,162.98031214187418
19,872,1358,34418520,34418520,3.504238271697626,324.86757149070996
2,1133,136,174226,174226,0.056464817073344185,1.637711649750413
17,432,147,413227,413227,0.14705259273603097,3.631495499316154
15,1343,1512,34074442,34074442,2.854570486751179,328.26286491500116
18,473,1003,17604666,17604666,1.8386315087450342,192.1517307843153
11,578,1953,39311947,39311947,2.9335006457130457,416.59499647190694
6,500,1555,12892515,12892515,1.1279315698441426,111.82197263378752
8,214,943,6443529,6443529,0.48045276128941616,69.58195574100412
6,1477,225,589060,589060,0.09906298189147367,6.107392462980049
20,46,1999,76075953,76075953,8.826827504754798,734.1945665137819
13,242,1274,19814532,19814532,1.7036443305409543,166.83991665984993
22,1529,1460,47042670,47042670,4.211290919391196,500.00614600984017
22,1709,1601,56614572,56614572,4.442331910699933,603.5790267109181
18,386,70,112290,112290,0.12809028562047237,1.1891813080107163
1,786,1805,1438595,1438595,0.06476619555454008,12.722343160476061
15,237,1750,43333510,43333510,3.429173498334135,415.40265426816495
5,831,1850,15255110,15255110,1.0932634178692293,163.91072804872877
18,694,979,17000345,17000345,1.3399447918652363,146.0072234739257
20,1787,789,13261522,13261522,0.9907126624959711,142.4771472757182
14,1527,96,268714,268714,0.10803980663009942,2.8916695226048645
10,868,1573,23665795,23665795,2.0628918971513444,238.164258771839
1,1466,525,775435,775435,0.047641137430224814,7.784850596729389
17,1469,272,1590666,1590666,0.20076557467336495,13.230613378324106
22,247,883,16619836,16619836,1.3192068778182484,167.10915776256007
14,1482,1733,41652665,41652665,2.869538966540861,426.78718179489374
12,1893,99,297406,297406,0.09352132976926512,2.9992299740047543
16,1549,501,4554100,4554100,0.3289250848892477,40.120235385003724
5,1201,1278,8087194,8087194,0.6267164186213522,83.73405462529574
8,260,380,1116450,1116450,0.11276913560603827,10.833450288426409
20,580,1857,66653311,66653311,6.831300690128468,701.7628437192419
6,965,753,3573748,3573748,0.25199938864510635,33.59889140187312
20,631,299,1896268,1896268,0.2739507222026077,19.582438449207828
21,1448,65,180645,180645,0.1425859659410724,1.8714450357187575
18,145,139,352514,352514,0.16694205828741093,3.309804756689556
23,1818,1220,35003030,35003030,2.9929764911599124,327.0631045474251
13,369,808,8151114,8151114,0.6652312417191322,84.28553385324629
9,695,499,2348304,2348304,0.2085181080367141,25.556642934083722
5,1477,2035,19601130,19601130,2.443111269250849,162.1823151283086
6,842,2034,22430962,22430962,5.270430080356597,197.34455700806728
7,734,1441,13541087,13541087,0.8766306887782466,146.79686675042416
22,1226,1643,58755333,58755333,6.76435718259073,639.1908797737333
9,980,1737,25872625,25872625,2.3262815441913807,267.8048397352572
10,1662,1746,30373426,30373426,2.258735688619368,305.37126298093347
13,1251,212,809426,809426,0.12297940572076944,8.527589543846663
18,1734,370,2979250,2979250,0.27300357383765034,24.34545131222873
6,1204,2015,22759435,22759435,2.080186628276644,205.67419092408247
6,492,1975,20506435,20506435,1.4752151884608655,198.9660437808171
24,1508,858,18254818,18254818,1.5819931320832046,171.5178212699762
2,1755,1039,2915444,2915444,0.1385924112238839,31.460760785770784
8,334,752,4223242,4223242,0.2724034109607301,40.92776349355847
22,1851,212,1343030,1343030,0.2122773770405607,13.229520308238106
9,1961,350,1673010,1673010,0.12206462153583472,13.90838467023798
20,1427,220,1240150,1240150,0.1887005010042795,12.954508588065027
23,990,666,10439560,10439560,1.1679824852706762,94.82866765445037
10,1000,1380,18547210,18547210,1.9991982667527795,163.30176862073247
3,1007,963,2837008,2837008,0.15644662877871132,25.954379971175854
17,1347,992,17108042,17108042,1.5083120629989228,167.9499523609471
23,959,1827,75246832,75246832,6.009653612341157,794.4365753094023
19,1893,405,3730870,3730870,0.37729560094504483,39.4383856139249
6,1990,1333,11558453,11558453,0.8033089559329601,94.1211124600963
16,971,1924,57444878,57444878,5.570242255674945,533.6241214637213
23,1126,520,6551490,6551490,0.5786207490557639,63.61693718663395
9,1587,287,1119884,1119884,0.13701015931920407,12.210712274932394
11,126,257,698279,698279,0.1001801152059571,6.881099700380067
9,1305,1104,11212234,11212234,0.8561051959479704,97.92281283453681
20,691,839,13979428,13979428,1.2676565976844767,139.80778927493645
21,53,185,700050,700050,0.1677043310060289,7.441847168090746
8,75,51,22960,22960,0.046698124704469254,0.23718651687286446
20,1764,205,1166255,1166255,0.17080665538069065,9.522411931550668
14,133,1483,28823598,28823598,2.314446140153426,299.07330474846646
20,1676,1382,38646258,38646258,3.8566369277264125,389.4538766878594
7,1912,1155,10232155,10232155,0.7407719964635807,92.11826750575652
4,528,532,1137426,1137426,0.09171474286351505,11.860988367246543
1,894,1969,1781955,1781955,0.08129294853177146,15.82371632422295
17,119,1108,19804402,19804402,1.9453684245567453,191.5598810796093
10,845,1223,14519466,14519466,2.8300782877980897,118.52300520816567
6,1664,154,377310,377310,0.0802021907066595,3.1612297443761457
22,831,959,20140928,20140928,1.65943814818377,218.5339513837434
13,180,1650,33004960,33004960,2.6757380859578164,308.1395030230949
14,1184,114,306670,306670,0.09868869721151088,2.5106603028607895
16,278,968,14349642,14349642,1.0783512911957043,118.5873324834548
3,1155,613,1467532,1467532,0.12013100491158067,15.029514935132223
20,1384,945,18303715,18303715,1.6490204456976847,188.38413583623702
7,1942,1228,11453566,11453566,0.8898886469687171,113.30492460507317
10,1709,1365,19129120,19129120,1.5132101094468133,190.93184935431916
17,1664,1794,54528640,54528640,4.3157532474058655,476.35155138044615
11,1334,1032,12048610,12048610,1.0412387343099474,108.88322970534418
18,1526,1147,24147801,24147801,2.2692078738328254,259.5315724384623
13,1126,1526,29697496,29697496,2.4449560499049197,315.45169572315945
14,98,585,4520305,4520305,0.4198660255406469,37.75673507747918
14,1192,746,8141854,8141854,0.6770745714612755,67.65243857502556
13,395,847,8962964,8962964,0.7081017265074986,81.3135084788434
14,836,656,6158538,6158538,0.6328851893571913,57.31392281121984
24,338,1400,45600810,45600810,4.225311187953263,380.99067518630426
22,468,1515,48957235,48957235,6.957442488796308,489.40129550882654
14,1952,360,2396170,2396170,0.24548904703526045,25.257775586138006
17,249,1817,53325326,53325326,4.128767759510871,440.31240585606315
14,1524,693,7316011,7316011,0.5580066677529134,65.80256866982263
18,903,268,1470526,1470526,0.16798943628906268,14.799568400481165
18,1266,1468,38535010,38535010,3.570835638355843,350.8894571357351
16,1776,1679,45311183,45311183,3.0713549748385334,374.41788938588354
8,720,1228,11462162,11462162,0.9352489499943963,96.28423102243785
4,1335,191,367112,367112,0.06051374637565218,3.334912347469061
18,239,691,8301684,8301684,0.7092689525536493,68.46842059377211
18,108,329,1884851,1884851,0.21096370579469192,20.106166196491376
6,732,510,1681990,1681990,0.0942462334947919,17.621881011358028
4,792,433,911475,911475,0.06955259897830028,8.034587907577157
23,625,1293,37631482,37631482,3.6276335319792317,310.0355685652634
4,1022,741,2414929,2414929,0.16512286847509883,20.480858623138253
14,590,560,4420650,4420650,0.3364310980611234,46.84883295898198
2,664,1411,2944767,2944767,0.16657487591954842,28.270659013088395
17,1955,99,353044,353044,0.10716795843755555,2.95473576827233
4,997,913,3423760,3423760,0.22967930555959284,33.83334864686744
17,289,1922,59712706,59712706,6.223642779498165,527.1357987674978
23,1285,631,9591210,9591210,0.8375668584167116,103.70651985503699
13,504,1284,20460550,20460550,1.5328944753706923,216.69635994834996
8,309,362,1035692,1035692,0.12379640120487151,10.27681017325168
18,684,1619,45712475,45712475,3.1118952726144284,431.72818122082106
4,274,176,143626,143626,0.04594372709845038,1.5602582766939401
16,1320,598,6168978,6168978,0.5909440850891722,58.095561314885586
10,999,625,4152510,4152510,0.3010066864685639,39.15669708832108
9,1969,1678,25861346,25861346,1.7644711619082918,256.0923549192113
1,736,1818,1358056,1358056,0.06085953482784232,14.852206071728526
12,599,1828,37892622,37892622,3.6927495333705815,383.78268237874175
8,1641,1323,14447170,14447170,1.2205857974406478,134.84072112863757
22,244,746,11892742,11892742,1.003118175829372,125.8761394808313
9,249,1053,9152686,9152686,0.9027696209179485,96.29458184603591
18,2039,432,4065562,4065562,0.33010237719570257,37.89244776911768
22,1788,233,1564139,1564139,0.2707363907407905,13.716744093732284
10,322,747,5277565,5277565,0.3867402917638811,44.33636334795426
6,357,906,4442128,4442128,0.485249810211454,47.72792290350249
23,1349,1202,33446862,33446862,2.6357566609236347,275.01416123225357
19,1223,1742,56803146,56803146,4.590108707326111,492.5295463460728
9,608,260,703830,703830,0.11548677728300967,7.448484795959189
2,1842,1275,3989485,3989485,0.18672924756430007,39.3303957987395
3,789,127,134122,134122,0.044713281083099576,1.339815608178592
2,1926,223,481913,481913,0.04013769469934696,4.155863709819048
3,1176,114,161548,161548,0.035899913426372804,1.517176527923338
24,1878,128,621578,621578,0.17792026148855827,6.550618220816567
1,1837,1641,3032578,3032578,0.11050646271447781,31.78284985526827
16,1638,637,7146513,7146513,0.5288928820076332,74.13205784757221
17,47,1613,41747676,41747676,3.4853412308613256,431.7303581448037
6,1980,1554,15176374,15176374,1.415543457732565,138.6499568732209
16,1911,861,12787582,12787582,0.9381859812926937,105.1148998244091
8,795,750,4547260,4547260,0.7443969961827388,49.848547211328
4,745,387,743050,743050,0.08611198044551972,7.928026613152217
15,1937,807,10700830,10700830,0.7569321886039769,97.25281679727384
17,1804,917,15133261,15133261,1.240671714134387,159.37958204326785
20,477,709,9910412,9910412,0.8779140089298034,88.869570199863
23,368,120,364930,364930,0.1617829307330348,3.7847441272275795
1,1111,172,192994,192994,0.02843611035852101,2.085577733309776
23,1913,1320,40901530,40901530,3.325825681173463,355.56102678432035
3,1526,1548,7174990,7174990,0.4172929248992826,64.12859049626474
1,1320,1932,2571502,2571502,0.1793702340308855,20.954268270022734
18,383,1631,45893088,45893088,3.5832270918574007,453.94271819527256
11,834,506,2993000,2993000,0.2581742167024209,28.839070652354927
9,358,1555,19930445,19930445,1.803836718696953,195.10925700257204
7,1684,621,3370177,3370177,0.2589772516414445,31.575248274576428
15,1902,884,12643862,12643862,0.943334514278365,121.74191988044663
17,1256,239,1220583,1220583,0.18500981806058195,11.28611328725761
4,974,1488,8112586,8112586,0.48771259407624684,79.15624305938563
12,889,795,7676530,7676530,0.6551470864625383,63.14700968996872
23,1370,720,12414970,12414970,1.0486985106968894,113.28278513072098
23,133,128,381706,381706,0.17159787138604174,3.544452586749918
11,1525,1570,27076230,27076230,1.9531548513375383,248.2431933778128
21,344,394,3252480,3252480,0.358322647405744,34.037732019158284
6,1731,2035,24261280,24261280,2.999827012196615,221.43857702926107
18,1224,639,7741495,7741495,0.7039941822367801,63.59414089400925
13,1546,922,11647636,11647636,0.8978051134284517,122.47364403155062
11,619,1839,34996180,34996180,3.272157384771863,323.2500583563467
12,2018,815,8969085,8969085,0.8547360515233577,94.46579846437655
20,105,84,145414,145414,0.11230106481880105,1.375191031830871
19,1677,774,12103822,12103822,1.0677787128776193,118.41954970632044
20,408,1934,71913866,71913866,7.848353483904216,774.0842368191463
19,49,706,9026926,9026926,0.7719812835533626,73.74165094483939
18,311,1919,63254088,63254088,5.270031976248834,647.0012077465018
3,1886,1004,3922638,3922638,0.18934583815042,42.422518363954126
6,1001,275,657810,657810,0.08274123892354134,6.007073985577058
17,1470,879,13678129,13678129,1.2918599756451041,140.9563978084829
6,120,1932,18925882,18925882,1.7210740374184705,170.42097105988194
20,1859,1891,71513848,71513848,6.129207734455349,692.5883784130516
3,384,815,1652015,1652015,0.07164203605979477,14.099047645149883
15,1384,1410,29820100,29820100,2.3507836548816403,284.4789770519219
5,635,1628,11659746,11659746,0.7881266735069277,100.60832369854768
6,1041,1208,8573186,8573186,0.6260230001942054,87.69510695793088
21,368,84,174646,174646,0.1251591030523087,1.5111250465360024
20,1831,154,737208,737208,0.18178830269117652,6.023291317116422
23,1003,1264,36458826,36458826,3.5325537956937882,396.29054204602875
16,1495,647,7263232,7263232,0.6131552777994613,72.1341898098751
20,1228,894,16310146,16310146,1.1796972580423477,147.32791331346596
12,865,1514,26557084,26557084,2.1881059730025396,275.5928217961514
23,400,414,3949984,3949984,0.35580879514669406,36.746295400153834
8,773,285,794020,794020,0.09755478117111865,7.855823756019686
13,938,1743,38131621,38131621,2.727120158114124,313.0286573874874
8,779,662,3595332,3595332,0.2560478938286337,34.33923738846809
20,2041,421,4239480,4239480,0.3920907090289971,41.34077814687734
20,1891,571,7291680,7291680,0.5267627672777421,65.85818336670714
16,1673,674,7959276,7959276,0.5611255240538653,81.8146655285498
17,1881,1488,38265418,38265418,3.4028687648073674,311.4899205383262
1,1401,1761,2486542,2486542,0.15324763645515108,24.163002305238678
12,998,1891,41263521,41263521,3.263017711589983,419.4153411422281
11,549,1587,26090290,26090290,2.1176831410136554,247.96530238392486
15,292,1860,49024030,49024030,3.8335382685928923,531.9339812290611
8,1669,1896,28362274,28362274,2.2280127832474013,243.1780610639
5,1927,1536,12420106,12420106,0.7817065158938964,127.67277073925452
21,689,973,19635150,19635150,1.9843088412190444,173.58662304829664
5,1587,1035,5942980,5942980,0.4402608178197965,50.468953221904435
8,665,1214,11145744,11145744,0.6807189246499794,116.90509468957711
13,1752,362,2215088,2215088,0.21471628508228846,20.976700158175184
2,1643,1002,2662324,2662324,0.13565115673889377,22.69724639893934
1,1897,1530,2919250,2919250,0.146087539191791,26.46610855980745
3,874,115,128465,128465,0.03335076859457135,1.3531322790822042
6,1707,1144,8514802,8514802,0.6306164871664419,92.19784742591519
3,134,514,603960,603960,0.05534312415955764,4.904181795236956
5,1628,2003,19338975,19338975,2.403222285809503,179.2889069333194
21,2040,766,13321516,13321516,1.0968242873221523,126.40109990021344
10,279,518,2569808,2569808,0.21959638166639123,25.313187261581554
1,1184,1089,1301365,1301365,0.08534374986900552,12.590158220017356
6,1437,1942,21678556,21678556,2.007790229431987,228.76462730249582
20,1135,242,1394656,1394656,0.24439518891175377,14.688666271419867
13,626,1797,39916771,39916771,3.5452122850439496,367.8821937816295
24,775,1015,24516320,24516320,3.2550651207025862,244.15655267276304
12,1225,256,1040138,1040138,0.16136762749507397,9.064346537382361
7,1609,1387,13797886,13797886,0.8838458083761458,124.24866299179443
14,604,1738,40359846,40359846,3.458649171924314,376.47865803651297
10,1651,524,3346798,3346798,0.2773548196437737,29.613314376971907
13,575,1883,43674312,43674312,3.219290274851711,389.3974938173064
24,1015,1541,56234182,56234182,7.698579518783396,508.76982521699125
5,630,1004,4679654,4679654,0.3078109813880318,39.827619595055936
16,661,486,3876832,3876832,0.32277955967254496,39.69566563568418
6,964,233,499795,499795,0.06885049391175223,5.075829976841326
24,1471,1567,58834592,58834592,5.863875837020464,609.1944549525015
21,1586,567,7346629,7346629,0.6004014535612977,69.59854188988646
20,90,419,3385949,3385949,0.3620546595210096,33.04475915451977
9,168,1029,8663161,8663161,0.9609903073007937,88.98231056383428
18,1211,1139,23465688,23465688,1.684472888697188,195.79447757124282
2,626,1692,3942370,3942370,0.25111543783214807,32.630057239905284
2,1437,674,1430912,1430912,0.08395821651986525,13.14257294285889
5,1978,1636,13966542,13966542,1.092689940535138,131.47534073814495
10,1981,1248,16514794,16514794,1.2046687449471671,171.89672127493432
16,326,1793,48853881,48853881,4.403868275552023,466.753190513031
9,1363,547,3149636,3149636,0.2866805754793234,28.743581462484318
22,1445,1999,86868554,86868554,7.905067336488676,758.1155711537793
4,1231,1579,9445588,9445588,0.67477045540238,84.50196427540666
15,1142,34,55872,55872,0.09393134155438297,0.5117532840235817
2,788,2030,5744910,5744910,0.3670300798153701,56.9151542905995
5,672,1549,10661777,10661777,1.0145013708216681,90.82477481560053
14,765,1841,45513212,45513212,3.809348874895308,393.17036357988263
17,1369,942,15512866,15512866,1.190529464050917,146.3594733195302
20,874,1154,26345830,26345830,2.3953934899371476,282.4383925916868
3,1345,1655,7725550,7725550,0.5591428782880181,68.63946065533342
11,643,1759,32108796,32108796,2.502017921969592,299.7594039780466
5,902,1761,14019331,14019331,1.0717394427818725,128.02958872726242
5,1016,1054,5530348,5530348,0.40085226229487003,60.477198968241716
16,1799,1882,56563520,56563520,5.174045579721929,501.4476315827879
11,151,2034,41721418,41721418,6.738744862589228,366.6138706905587
3,352,79,41327,41327,0.040693882125396375,0.3820513682503479
23,177,867,16719238,16719238,1.5383704605682922,182.77579431609342
3,1069,1035,3262330,3262330,0.19043497031281126,27.381707735008185
19,457,744,10325242,10325242,0.8931167376971528,106.52868393190276
12,332,540,3398770,3398770,0.2809628349382594,34.240567776043704
6,104,1877,17840895,17840895,1.4093555774258746,146.14414744924773
3,317,1097,2768838,2768838,0.1749131324865279,23.758658423570463
19,1723,1743,57738628,57738628,3.969480754580942,502.9731279700563
1,137,75,11110,11110,0.019731023145801493,0.09579363745863684
1,962,1766,1718328,1718328,0.0712856958336346,14.879891170635343
21,1890,2044,87485254,87485254,11.193172348137342,803.4563015089967
24,197,169,695952,695952,0.22763607393399515,7.6317693607231245
15,414,1631,37958273,37958273,3.0421064310379586,313.11972582598196
5,250,734,2349544,2349544,0.14441264051545974,19.880413421123723
9,765,1055,9731330,9731330,0.8328815975929682,105.62481447354675
3,623,1282,4102410,4102410,0.261240218415105,39.7034322534537
18,1853,346,2686008,2686008,0.2625034126006607,24.928982431965572
13,744,589,4614825,4614825,0.38811843556701503,40.54744927444588
12,833,166,445056,445056,0.11422603427497491,4.179044733452356
9,144,2031,33330751,33330751,3.5148889878914975,364.54192550967963
1,2009,1429,2886590,2886590,0.12562378024333323,28.457594503778708
4,1876,1449,9037423,9037423,0.6583964907344013,78.64831103550428
1,50,1180,71990,71990,0.028333487069133276,0.6110345477962673
1,1765,787,1397722,1397722,0.05959795413055907,11.794114045630348
2,205,826,861528,861528,0.04799539885566241,8.033970596395703
9,412,1682,23357944,23357944,1.9430822035144317,205.69767678212673
3,245,419,459234,459234,0.057882129236437256,4.528191904729718
4,1571,1214,6345588,6345588,0.47001218999669214,58.197983138986125
11,1970,1962,42400792,42400792,3.263090945001732,403.3486869083309
8,825,1943,28064702,28064702,2.0156773285716456,277.2935557852499
19,120,1685,51357125,51357125,3.5359159336061903,520.5224356696946
14,73,876,10060870,10060870,0.8325319789397804,87.10225413927552
20,1165,551,6426874,6426874,0.5532995483363853,67.28188575834002
1,656,1512,1008514,1008514,0.05527719293477505,10.343932857801644
5,816,167,250343,250343,0.0591224985171793,2.6776825245770928
20,927,1161,26721586,26721586,2.4254626876817653,219.03303339354912
24,1960,676,11858402,11858402,1.2606886841075944,127.00752550808164
22,1023,1013,22618274,22618274,3.040502587075177,197.6655312490213
11,995,686,5402946,5402946,0.4100908216132567,47.23452245372451
23,960,1687,64286519,64286519,5.952319770351975,625.4650675316492
7,1461,1054,8223318,8223318,0.5695463311449762,67.1247050193755
14,787,1980,52570990,52570990,4.231321004052247,567.0069646118146
7,835,488,1844650,1844650,0.141665619339103,15.831510027168482
12,459,174,416740,416740,0.09824504290850533,4.4414378564901975
15,1147,1532,34653850,34653850,3.0800393166325755,328.1364565075757
15,828,101,228977,228977,0.11892977558125503,2.024568228979737
7,1468,1858,23472124,23472124,1.968314791505258,219.33229632872647
3,1489,1868,9784594,9784594,0.7001121716072606,83.21415081884737
3,393,1109,2910026,2910026,0.22801403127831094,26.06068567621462
11,1835,97,274132,274132,0.0950960524803266,2.7726631715571166
24,1046,702,12092662,12092662,1.128392193421613,132.17416842714067
14,1067,554,4594332,4594332,0.4812893888805935,42.05978792344656
2,1588,1141,3127491,3127491,0.21193740701358985,25.531852820642168
14,446,194,580458,580458,0.10877802163615834,5.264983008422991
18,1759,1827,60009652,60009652,5.248945405211386,510.1138451001868
10,1921,821,7659940,7659940,0.7010850026440723,83.89258657217827
7,512,1220,9575790,9575790,0.8556834850811279,92.28947353162519
20,157,1230,28975120,28975120,4.363170295454446,298.6275799508501
13,1866,1197,19454851,19454851,2.7936374539092936,208.34066591376958
24,1046,180,939610,939610,0.23452953485960287,8.494072648865698
11,865,1528,24701658,24701658,2.1696398895539697,269.30583389087485
17,406,1560,39613090,39613090,3.458142985806206,359.69981694355744
2,1046,1792,5107210,5107210,0.25894123232564353,45.21649321409166
10,717,1418,19141592,19141592,1.248975910438037,165.43490858103254
16,940,1231,23919571,23919571,2.1229139057149826,244.01149788313384
8,548,1433,15185511,15185511,1.1614663182569633,144.2037705060391
10,453,1839,31307146,31307146,2.5449218307755967,266.134015750108
23,509,300,2142610,2142610,0.24784674451401084,18.179940385831046
19,541,343,2313202,2313202,0.2652305571259862,20.504022841906213
24,1268,75,227035,227035,0.1592434384766108,2.214982797972817
20,1562,1423,40739077,40739077,3.2212286003215396,432.4562335174048
5,1543,1801,15780372,15780372,1.2690684425249312,167.74317888770213
8,2033,721,5117668,5117668,0.36434356255595846,54.943648490006375
18,594,1052,19468322,19468322,2.0828576023888496,211.92120354300988
11,845,1787,33481242,33481242,3.0842791377423744,344.7980860072866
10,730,1591,23974789,23974789,1.6919322672094075,197.92728009062114
23,827,1071,26155972,26155972,2.4612577479052056,254.601852228219
9,1071,1681,24438388,24438388,1.909624015646649,233.17842030265348
10,314,1306,15786938,15786938,1.2142563136865518,168.55329729313755
2,1849,1626,5669872,5669872,0.31036648589819366,58.969697699747215
15,1087,1768,45727562,45727562,4.514606989375847,406.3457796132679
21,1491,975,20496460,20496460,1.9697915294031212,178.71266534888656
18,941,139,463158,463158,0.1906411958269846,4.997574973461813
2,1677,1718,5853236,5853236,0.426468678629477,48.88737839202643
15,344,1897,51080529,51080529,4.202098736645463,536.9760800975836
3,1581,1745,8871590,8871590,0.6897756782926914,75.36824525107762
6,1432,702,3480526,3480526,0.18257554254157554,38.00437623505645
9,1313,1281,14833990,14833990,1.0294697066372605,159.10185156797925
7,1441,221,615274,615274,0.08613013557349787,6.135526540190797
10,813,399,1765186,1765186,0.1521239623566484,18.109984170745914
16,59,1361,27900510,27900510,3.0672873614070006,304.71905932599054
6,518,1473,11635237,11635237,0.8569902511394172,97.25998152563167
22,127,1146,27761860,27761860,2.3817965419710014,232.8470946079423
19,892,1463,39874075,39874075,3.3778027954848184,437.261258974211
1,1399,927,1307080,1307080,0.05396429427165744,14.041143407554799
11,421,439,2121258,2121258,0.19477486983061665,18.674247017600997
19,944,1376,35419626,35419626,2.8412646404642397,372.4707369904206
2,1379,608,1215402,1215402,0.08989800083691804,10.810243793678918
11,352,810,6863140,6863140,0.5588163761773611,64.80650248436133
12,1222,880,9613130,9613130,0.6821087624352661,94.02699391206438
9,1856,623,4273167,4273167,0.2967679400041622,39.48755116148259
7,746,1379,12462033,12462033,0.9176509269296139,125.90028302865863
7,1967,1293,12596416,12596416,0.8099595331035693,116.62871214398251
3,1513,1705,8415890,8415890,0.5727283405607068,80.69710340187686
12,477,1533,26615956,26615956,2.8731434589031926,276.5310405903582
1,1802,85,154115,154115,0.0254342725571012,1.311551940200784
2,1419,1022,2506976,2506976,0.16953538724642864,27.323323720386263
2,1424,1280,3476490,3476490,0.19184828206426371,28.877198241665358
2,1756,1482,4816510,4816510,0.334050392430419,52.367691107606426
12,1619,1111,15400692,15400692,1.17639161437428,133.3905824762989
8,195,1261,11399450,11399450,0.7552844673121751,116.44394146586845
15,1477,1851,50747026,50747026,4.3771690590680485,508.96568712839013
23,751,256,1642506,1642506,0.20056396162979043,17.519516171933432
10,113,1881,32093632,32093632,2.305911952704109,273.03654560065746
19,189,598,6567246,6567246,0.697698893791017,60.6019925768214
14,601,1831,44727678,44727678,3.3029358232385473,456.4003956512461
2,1073,1626,4408096,4408096,0.2918730951279115,46.32767296003895
5,155,1844,13914834,13914834,1.1010259916646192,130.69018254415863
3,1531,754,2301218,2301218,0.09832972544406281,19.778951585160964
3,165,257,177854,177854,0.043850423538045184,1.6758402297799426
7,905,331,962558,962558,0.11733388746974771,9.05928523765658
13,39,1547,28814432,28814432,2.369722608383678,283.38745311174245
2,900,1846,5091278,5091278,0.32181930828870536,48.92923834935164
11,505,1449,21758194,21758194,1.5500030242741685,188.45235396524933
17,515,1323,28722340,28722340,2.2674436263801065,266.20060822800536
4,2023,1819,13631596,13631596,0.9016504982462618,119.70091950425513
1,216,1033,234501,234501,0.036818621291504344,2.097650231177737
